duration,gross,movie_title,budget,movie_facebook_likes
113,87704396,Entrapment,66000000,0
30,,Last Man Standing            ,,0
121,83892374,The X Files,66000000,0
102,5932060,The Last Legion,35000000,0
169,216119491,Saving Private Ryan,70000000,22000
132,43568507,Need for Speed,66000000,32000
127,182805123,What Women Want,70000000,0
103,176387405,Ice Age,59000000,3000
136,33685268,Dreamcatcher,68000000,4000
150,182204440,Lincoln,65000000,71000
136,171383253,The Matrix,63000000,25000
140,172071312,Apollo 13,62000000,5000
113,119412921,Total Recall,65000000,0
104,139225854,The Santa Clause 2,60000000,1000
158,148775460,Les Misérables,61000000,144000
119,115731542,You've Got Mail,65000000,0
106,100468793,Step Brothers,65000000,0
136,93771072,The Mask of Zorro,65000000,0
95,100448498,Due Date,65000000,25000
137,115603980,Unbroken,65000000,35000
130,90454043,Space Cowboys,65000000,0
124,84049211,Cliffhanger,70000000,0
108,70450000,Broken Arrow,50000000,0
104,69688384,The Kid,60000000,0
129,70236496,World Trade Center,63000000,0
117,63695760,Mona Lisa Smile,65000000,0
99,59617068,The Dictator,65000000,59000
159,55637680,Eyes Wide Shut,65000000,10000
118,85911262,Annie,65000000,16000
105,53846915,Focus,50100000,23000
103,54758461,This Means War,65000000,18000
122,52397389,Blade: Trinity,65000000,0
114,,Red Dawn,16900000,0
143,38966057,Primary Colors,65000000,688
96,42345531,Resident Evil: Retribution,65000000,32000
111,36064910,Death Race,45000000,0
121,33328051,The Long Kiss Goodnight,65000000,4000
135,32598931,Proof of Life,65000000,892
101,28045540,Zathura: A Space Adventure,65000000,0
151,37023395,Fight Club,63000000,48000
131,43532294,We Are Marshall,65000000,0
60,,The Missing            ,,0
100,17218080,Hudson Hawk,70000000,0
105,10014234,Lucky Numbers,65000000,177
92,19059018,"I, Frankenstein",65000000,15000
130,1987287,Oliver Twist,50000000,0
100,24407944,Elektra,43000000,0
102,13750556,Sin City: A Dame to Kill For,65000000,32000
133,31054924,Random Hearts,64000000,295
121,43247140,Everest,55000000,40000
147,2208939,Perfume: The Story of a Murderer,50000000,26000
94,213079163,Austin Powers in Goldmember,63000000,0
94,19548064,Astro Boy,65000000,0
127,356784000,Jurassic Park,63000000,19000
212,25052000,Wyatt Earp,63000000,0
141,122012710,Clear and Present Danger,62000000,0
103,72413,Dragon Blade,65000000,0
98,58255287,Littleman,64000000,0
116,77086030,U-571,62000000,0
114,65000000,The American President,62000000,0
87,32178777,The Love Guru,62000000,0
125,15738632,3000 Miles to Graceland,42000000,0
187,54116191,The Hateful Eight,44000000,114000
93,118153533,Blades of Glory,61000000,0
95,108012170,Hop,63000000,0
117,210592590,300,65000000,13000
106,279167575,Meet the Fockers,80000000,0
115,143151473,Marley & Me,60000000,11000
189,136801374,The Green Mile,60000000,30000
100,168213584,Wild Hogs,,0
81,135381507,Chicken Little,150000000,912
149,167735396,Gone Girl,61000000,146000
119,121468960,The Bourne Identity,60000000,0
130,106635996,GoldenEye,58000000,0
116,102678089,The General's Daughter,95000000,885
103,125603360,The Truman Show,60000000,18000
99,101217900,The Prince of Egypt,70000000,0
92,104148781,Daddy Day Care,60000000,886
109,75573300,2 Guns,61000000,22000
87,93375151,Cats & Dogs,60000000,0
111,106126012,The Italian Job,60000000,0
101,93307796,Two Weeks Notice,60000000,0
83,90646554,Antz,105000000,0
113,109176215,Couples Retreat,60000000,0
107,82670733,Days of Thunder,60000000,0
94,82569532,Cheaper by the Dozen 2,60000000,781
132,81687587,The Scorch Trials,61000000,24000
140,80574010,Eat Pray Love,60000000,26000
125,75764085,The Family Man,60000000,0
111,90356857,RED,58000000,32000
156,75530832,Any Given Sunday,55000000,0
170,75370763,The Horse Whisperer,60000000,0
120,100003492,Collateral,65000000,0
100,90341670,The Scorpion King,60000000,0
115,74540762,Ladder 49,55000000,0
130,80033643,Jack Reacher,60000000,38000
105,73648142,Deep Blue Sea,60000000,0
111,71844424,This Is It,60000000,0
106,75638743,Contagion,60000000,42000
89,66734992,Kangaroo Jack,60000000,858
100,75280058,Coraline,60000000,10000
91,64505912,The Happening,48000000,6000
146,77862546,Man on Fire,70000000,14000
98,61112916,The Shaggy Dog,50000000,747
101,88200225,Starsky & Hutch,60000000,0
94,60573641,Jingle All the Way,60000000,0
132,59035104,Hellboy,66000000,0
115,56702901,A Civil Action,60000000,1000
92,55994557,ParaNorman,60000000,12000
124,54910560,The Jackal,60000000,0
119,53789313,Paycheck,60000000,0
124,51045801,Up Close & Personal,60000000,829
93,50818750,The Tale of Despereaux,60000000,0
22,,Rules of Engagement            ,,0
98,50189179,The Tuxedo,60000000,797
92,50024083,Under Siege 2: Dark Territory,60000000,1000
105,50549107,Jack Ryan: Shadow Recruit,60000000,17000
124,56443482,Joy,60000000,24000
99,62401264,London Has Fallen,60000000,28000
116,47748610,Alien: Resurrection,75000000,0
124,46975183,Shooter,61000000,0
96,50807639,The Boxtrolls,60000000,11000
104,46611204,Practical Magic,48000000,0
100,257756197,The Lego Movie,60000000,64000
115,48472213,Miss Congeniality 2: Armed and Fabulous,45000000,621
101,43060566,Reign of Fire,60000000,0
113,45996718,Gangster Squad,60000000,40000
100,43337279,Year One,60000000,0
134,37479778,Invictus,60000000,23000
127,36965395,State of Play,,0
125,40559930,Duplicity,60000000,0
94,36830057,My Favorite Martian,65000000,448
107,36279230,The Sentinel,60000000,690
91,42194060,Planet 51,70000000,0
116,43119879,Star Trek: Nemesis,60000000,0
100,35096190,Intolerable Cruelty,60000000,0
111,35754555,Trouble with the Curve,,11000
117,43290977,Edge of Darkness,80000000,0
110,33927476,The Relic,40000000,956
96,32122249,Analyze That,60000000,846
101,40076438,Righteous Kill,60000000,0
111,32940507,Mercury Rising,60000000,0
117,31670931,The Soloist,60000000,0
126,30695227,The Legend of Bagger Vance,60000000,0
152,32522352,Almost Famous,60000000,15000
86,28424210,Garfield 2,,470
101,26082914,xXx: State of the Union,87000000,0
87,29136626,Priest,60000000,20000
85,26288320,Sinbad: Legend of the Seven Seas,60000000,880
130,26616590,Event Horizon,60000000,10000
173,623279547,The Avengers,220000000,123000
104,30063805,Dragonfly,60000000,0
121,22518325,The Black Dahlia,50000000,0
140,13082288,Flyboys,60000000,2000
131,18208078,The Last Castle,60000000,0
91,14218868,Supernova,65000000,589
118,22451,Winter's Tale,60000000,17000
130,31165421,The Mortal Instruments: City of Bones,60000000,44000
90,11802056,Meet Dave,60000000,791
103,25472967,Dark Water,30000000,0
122,22362500,Edtv,55000000,641
106,17281832,Inkheart,60000000,0
103,19781879,The Spirit,60000000,2000
107,7605668,Mortdecai,60000000,12000
156,4535117,In the Name of the King: A Dungeon Siege Tale,60000000,0
127,4426297,Beyond Borders,35000000,0
119,,Xi you ji zhi: Sun Wukong san da Baigu Jing,68005000,426
132,10166502,The Great Raid,80000000,0
108,363024263,Deadpool,58000000,117000
114,12065985,Holy Man,60000000,296
133,350123553,American Sniper,58800000,112000
103,80021740,Goosebumps,58000000,35000
22,,"Sabrina, the Teenage Witch            ",3000000,990
95,48291624,Just Like Heaven,58000000,0
90,35231365,The Flintstones in Viva Rock Vegas,60000000,500
87,53715611,Rambo III,63000000,2000
114,31199215,Leatherheads,58000000,472
119,,The Ridiculous 6,,0
103,29580087,Did You Hear About the Morgans?,58000000,0
125,44665963,The Internship,58000000,22000
97,60128566,Resident Evil: Afterlife,60000000,19000
125,49875589,Red Tails,58000000,0
30,,Sex and the City            ,,0
136,60984028,The Devil's Advocate,57000000,11000
116,36931089,That's My Boy,70000000,12000
103,51317350,DragonHeart,57000000,0
97,28328132,After the Sunset,58000000,782
96,51774002,Ghost Rider: Spirit of Vengeance,57000000,18000
131,25528495,Captain Corelli's Mandolin,57000000,0
22,,Anger Management            ,,0
95,113006880,The Pacifier,56000000,0
86,45860039,Walking Tall,56000000,0
142,329691196,Forrest Gump,55000000,59000
92,217326336,Alvin and the Chipmunks,60000000,0
108,166225040,Meet the Parents,55000000,0
84,141600000,Pocahontas,55000000,0
188,134218018,Superman,55000000,0
95,128769345,The Nutty Professor,54000000,960
118,177575142,Hitch,70000000,0
92,105263257,George of the Jungle,55000000,5000
74,104354205,American Wedding,55000000,0
134,107100855,Captain Phillips,55000000,65000
101,98711404,Date Night,55000000,0
100,100328194,Casper,50000000,0
132,101530738,The Equalizer,55000000,56000
105,93815117,Maid in Manhattan,55000000,0
123,91400000,Crimson Tide,53000000,0
117,162586036,The Pursuit of Happyness,55000000,32000
98,89706988,Flightplan,55000000,0
128,83000000,Disclosure,55000000,0
114,78745923,City of Angels,55000000,0
111,70098138,Kill Bill: Vol. 1,30000000,13000
85,66365290,Bowfinger,55000000,0
44,,Stargate SG-1            ,1400000,0
137,66207920,Kill Bill: Vol. 2,30000000,0
97,63408614,Tango & Cash,55000000,0
104,58422650,Death Becomes Her,55000000,8000
110,56932305,Shanghai Noon,55000000,0
133,68750000,Executive Decision,55000000,0
94,68218041,Mr. Popper's Penguins,55000000,14000
104,25040293,The Forbidden Kingdom,55000000,0
91,55747724,Free Birds,55000000,0
145,55473600,Alien 3,50000000,0
135,49994804,Evita,55000000,0
122,41609593,Ronin,55000000,0
110,38553833,The Ghost and the Darkness,55000000,0
95,76137505,Paddington,55000000,30000
102,34350553,The Watch,68000000,15000
94,34238611,The Hunted,55000000,0
126,34098563,Instinct,55000000,0
118,33828318,Stuck on You,55000000,0
99,33472850,Semi-Pro,55000000,0
88,31051126,The Pirates! Band of Misfits,55000000,0
141,35707327,Changeling,55000000,14000
107,20550712,Chain Reaction,50000000,1000
116,18573791,The Fan,55000000,0
143,51225796,The Phantom of the Opera,70000000,0
114,16264475,Elizabeth: The Golden Age,55000000,0
93,25857987,Æon Flux,62000000,0
280,12870569,Gods and Generals,56000000,953
100,11466088,Turbulence,71000000,316
107,16088610,Imagine That,55000000,610
119,51178893,Muppets Most Wanted,50000000,10000
95,6768055,Thunderbirds,57000000,437
119,39440655,Burlesque,55000000,19000
133,6167817,A Very Long Engagement,47000000,0
152,,Lolita,2000000,0
96,,Eye See You,55000000,448
117,81645152,Blade II,54000000,0
123,69951824,Seven Pounds,55000000,26000
92,9483821,Bullet to the Head,55000000,10000
170,66676062,The Godfather: Part III,54000000,0
123,26838389,Elizabethtown,57000000,0
110,75604320,"You, Me and Dupree",54000000,0
116,108200000,Superman II,54000000,0
121,5660084,Gigli,54000000,2000
128,7221458,All the King's Men,55000000,0
99,70327868,Shaft,46000000,0
94,58297830,Anastasia,50000000,0
127,57386369,Moulin Rouge!,52500000,10000
89,45207112,Domestic Disturbance,53000000,361
123,62563543,Black Mass,53000000,44000
135,33574332,Flags of Our Fathers,90000000,0
118,73343413,Law Abiding Citizen,50000000,21000
189,25031037,Grindhouse,53000000,0
172,22843047,Beloved,55000000,853
124,5755286,Lucky You,55000000,672
141,164435221,Catch Me If You Can,52000000,15000
157,95720716,Zero Dark Thirty,40000000,39000
106,118683135,The Break-Up,52000000,0
108,143704210,Mamma Mia!,52000000,10000
125,110476776,Valentine's Day,52000000,9000
107,80270227,The Dukes of Hazzard,50000000,0
215,36385763,The Thin Red Line,52000000,0
118,37035845,The Change-Up,52000000,13000
118,34580635,Man on the Moon,52000000,0
178,42438300,Casino,52000000,11000
92,23324666,From Paris with Love,52000000,0
104,23020488,Bulletproof Monk,52000000,846
116,90567722,"Me, Myself & Irene",51000000,0
90,72601713,Barnyard,51000000,605
93,35092918,Deck the Halls,,1000
130,296623634,The Twilight Saga: New Moon,50000000,13000
90,267652016,Shrek,60000000,0
106,62453315,The Adjustment Bureau,50200000,36000
155,165500000,Robin Hood: Prince of Thieves,48000000,0
139,153620822,Jerry Maguire,50000000,0
112,218628680,Ted,50000000,74000
139,147637474,As Good as It Gets,50000000,11000
115,135014968,Patch Adams,50000000,0
143,2175312,Anchorman 2: The Legend Continues,50000000,41000
96,126203320,Mr. Deeds,50000000,0
112,126975169,Super 8,50000000,37000
131,125548685,Erin Brockovich,52000000,0
116,105807520,How to Lose a Guy in 10 Days,50000000,0
112,191616238,22 Jump Street,50000000,24000
123,105264608,Interview with the Vampire: The Vampire Chronicles,60000000,11000
104,97680195,Yes Man,70000000,0
107,126088877,Central Intelligence,50000000,10000
124,91030827,Stepmom,50000000,0
96,150315155,Daddy's Home,50000000,13000
125,127997349,Into the Woods,50000000,90000
129,88504640,Inside Man,45000000,0
90,81517441,Payback,50000000,0
109,81022333,Congo,50000000,0
124,75621915,We Bought a Zoo,,22000
121,79948113,Knowing,50000000,0
95,88658172,Failure to Launch,50000000,2000
128,75888270,The Ring Two,,0
118,84244877,"Crazy, Stupid, Love.",50000000,44000
80,75367693,Garfield,35000000,795
99,73701902,Christmas with the Kranks,60000000,0
133,75605492,Moneyball,50000000,27000
127,67823573,Outbreak,50000000,0
106,91439400,Non-Stop,50000000,24000
98,67128202,Race to Witch Mountain,65000000,0
132,70496802,V for Vendetta,54000000,48000
114,60470220,Shanghai Knights,50000000,955
45,,Unforgotten            ,,0
78,58336565,Curious George,50000000,624
101,66002004,Herbie Fully Loaded,50000000,1000
113,54997476,Don't Say a Word,50000000,970
98,55682070,Hansel & Gretel: Witch Hunters,50000000,45000
124,52752475,Unfaithful,50000000,0
109,55092830,I Am Number Four,60000000,27000
128,50815288,Syriana,50000000,0
144,52822418,13 Hours,50000000,44000
95,50150619,The Book of Life,50000000,18000
105,48745150,Firewall,50000000,773
121,50007168,Absolute Power,50000000,1000
125,48154732,G.I. Jane,50000000,2000
129,48265581,The Game,50000000,25000
132,46982632,Silent Hill,50000000,0
118,44737059,The Replacements,50000000,0
113,56724080,American Reunion,50000000,39000
140,44484065,The Negotiator,50000000,3000
89,47553512,Into the Storm,50000000,15000
104,42610000,Beverly Hills Cop III,55000000,669
106,41482207,Gremlins 2: The New Batch,50000000,0
141,47105085,The Judge,50000000,47000
124,41256277,The Peacemaker,50000000,0
98,50740078,Resident Evil: Apocalypse,45000000,0
108,40203020,Bridget Jones: The Edge of Reason,40000000,0
114,40905277,Out of Time,50000000,1000
101,38590500,On Deadly Ground,50000000,812
93,39177541,The Adventures of Sharkboy and Lavagirl 3-D,50000000,0
119,39778599,The Beach,50000000,0
119,37486138,Raising Helen,50000000,718
99,38105077,Ninja Assassin,40000000,0
137,35168395,For Love of the Game,50000000,0
105,,A Touch of Frost            ,,361
117,32800000,Striptease,40000000,877
87,33643461,Marmaduke,50000000,0
129,32741596,Hereafter,50000000,16000
115,31874869,Murder by Numbers,50000000,0
132,30306268,Assassins,50000000,0
131,27667947,Hannibal Rising,50000000,3000
95,27067160,The Story of Us,50000000,0
125,26616999,The Host,40000000,43000
98,26536120,Basic,50000000,0
110,26199517,Blood Work,50000000,705
118,25450527,The International,50000000,0
101,25407250,Escape from L.A.,50000000,0
60,,Twisted            ,,915
90,23159305,The Iron Giant,70000000,0
119,24006726,The Life Aquatic with Steve Zissou,50000000,0
139,20389967,Free State of Jones,50000000,10000
130,19593740,The Life of David Gale,50000000,0
100,19118247,Man of the House,40000000,779
114,26442251,Run All Night,50000000,15000
96,17114882,Eastern Promises,25000000,0
110,18472363,Into the Blue,50000000,0
158,14131298,The Messenger: The Story of Joan of Arc,390000000,0
102,21557240,Your Highness,49900000,18000
84,21283440,Dream House,55000000,0
115,10556196,Mad City,50000000,697
99,16671505,Baby's Day Out,50000000,0
135,10400000,The Scarlet Letter,50000000,943
108,9528092,Fair Game,22000000,9000
43,,Defiance            ,,0
127,10137232,Domino,50000000,0
107,9795017,Jade,50000000,422
95,20488579,Gamer,50000000,0
124,19445217,Beautiful Creatures,60000000,14000
109,8355815,Death to Smoochy,55000000,0
102,28837115,Zoolander 2,50000000,28000
88,6471394,The Big Bounce,50000000,288
87,6291602,What Planet Are You From?,50000000,255
104,10706786,Drive Angry,50000000,15000
96,8742261,Street Fighter: The Legend of Chun-Li,18000000,0
85,43905746,The One,49000000,0
64,,Outlander            ,,31000
104,21413502,The Adventures of Ford Fairlane,40000000,2000
135,7994115,Pirate Radio,,21000
190,124107476,Traffic,48000000,0
127,197171806,Indiana Jones and the Last Crusade,48000000,0
129,12802907,Anna Karenina,,36000
120,31569268,Chappie,49000000,67000
118,66488090,The Bone Collector,48000000,0
112,95308367,Panic Room,48000000,0
89,,The Tooth Fairy,1500000,352
114,60652036,Three Kings,48000000,3000
137,1206135,Child 44,50000000,18000
112,56607223,Rat Race,48000000,0
120,50173190,K-PAX,48000000,0
123,47095453,Kate & Leopold,48000000,0
